Class,Extract Superclass,Extract Method,Inline Method,Rename Method,Move Method,Rename Package,Move Attribute,Pull Up Method,Pull Up Attribute,Push Down Method,Push Down Attribute,Move Class,Rename Class,Move And Rename Class,Extract And Move Method,Move Source Folder,Change Package,Extract Variable,Rename Attribute,Move and Rename Attribute,Replace Variable with Attribute,Replace Attribute ,Merge Variable,Merge Parameter,Merge Attribute,split Variable,split Parameter,Split Attribute,Extract Interface,DTWC_x,DR_x,DW_x,IDFP_x,IDS_x,ISQLQ_x,IGS_x,LIC_x,LT_x,MIM_x,NLMR_x,PD_x,RAM_x,SL_x,UC_x,LazyClass_x,ComplexClass_x,LongParameterList_x,FeatureEnvy_x,LongMethod_x,BlobClass_x,MessageChain_x,RefusedBequest_x,SpaghettiCode_x,SpeculativeGenerality_x,DTWC_y,DR_y,DW_y,IDFP_y,IDS_y,ISQLQ_y,IGS_y,LIC_y,LT_y,MIM_y,NLMR_y,PD_y,RAM_y,SL_y,UC_y,LazyClass_y,ComplexClass_y,LongParameterList_y,FeatureEnvy_y,LongMethod_y,BlobClass_y,MessageChain_y,RefusedBequest_y,SpaghettiCode_y,SpeculativeGenerality_y,DTWC_diff,DR_diff,DW_diff,IDFP_diff,IDS_diff,ISQLQ_diff,IGS_diff,LIC_diff,LT_diff,MIM_diff,NLMR_diff,PD_diff,RAM_diff,SL_diff,UC_diff,LazyClass_diff,ComplexClass_diff,LongParameterList_diff,FeatureEnvy_diff,LongMethod_diff,BlobClass_diff,MessageChain_diff,RefusedBequest_diff,SpaghettiCode_diff,SpeculativeGenerality_diff,cbo_x,wmc_x,dit_x,rfc_x,lcom_x,totalMethods_x,staticMethods_x,publicMethods_x,privateMethods_x,protectedMethods_x,defaultMethods_x,abstractMethods_x,finalMethods_x,synchronizedMethods_x,totalFields_x,staticFields_x,publicFields_x,privateFields_x,protectedFields_x,defaultFields_x,finalFields_x,synchronizedFields_x,nosi_x,loc_x,returnQty_x,loopQty_x,comparisonsQty_x,tryCatchQty_x,parenthesizedExpsQty_x,stringLiteralsQty_x,numbersQty_x,assignmentsQty_x,mathOperationsQty_x,variablesQty_x,maxNestedBlocks_x,anonymousClassesQty_x,subClassesQty_x,lambdasQty_x,uniqueWordsQty_x,Unnamed: 40_x,cbo_y,wmc_y,dit_y,rfc_y,lcom_y,totalMethods_y,staticMethods_y,publicMethods_y,privateMethods_y,protectedMethods_y,defaultMethods_y,abstractMethods_y,finalMethods_y,synchronizedMethods_y,totalFields_y,staticFields_y,publicFields_y,privateFields_y,protectedFields_y,defaultFields_y,finalFields_y,synchronizedFields_y,nosi_y,loc_y,returnQty_y,loopQty_y,comparisonsQty_y,tryCatchQty_y,parenthesizedExpsQty_y,stringLiteralsQty_y,numbersQty_y,assignmentsQty_y,mathOperationsQty_y,variablesQty_y,maxNestedBlocks_y,anonymousClassesQty_y,subClassesQty_y,lambdasQty_y,uniqueWordsQty_y,Unnamed: 40_y,cbo_diff,wmc_diff,dit_diff,rfc_diff,lcom_diff,totalMethods_diff,staticMethods_diff,publicMethods_diff,privateMethods_diff,protectedMethods_diff,defaultMethods_diff,abstractMethods_diff,finalMethods_diff,synchronizedMethods_diff,totalFields_diff,staticFields_diff,publicFields_diff,privateFields_diff,protectedFields_diff,defaultFields_diff,finalFields_diff,synchronizedFields_diff,nosi_diff,loc_diff,returnQty_diff,loopQty_diff,lcomparisonsQty_diff,tryCatchQty_diff,parenthesizedExpsQty_diff,stringLiteralsQty_diff,numbersQty_diff,assignmentsQty_diff,mathOperationsQty_diff,variablesQty_diff,maxNestedBlocks_diff,anonymousClassesQty_diff,subClassesQty_diff,lambdasQty_diff,,co-oa,co-oo,,,
com.nononsenseapps.notepad.test.DaoTaskTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2,0,6,27,5,29,0,0,2,0,0,0,0,29,4,2,2,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2,0,6,27,5,29,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,
com.nononsenseapps.notepad.test.DBFreshTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,10,1,3,0,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,42,0,0,0,0,0,5,2,5,4,4,5,0,0,0,0,44,6,3,2,10,1,3,0,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,42,0,0,0,0,0,5,2,5,4,4,5,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,,,
com.nononsenseapps.notepad.test.DBProviderMovementTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72,2,54,225,31,0,16,15,0,0,0,0,0,2,0,0,2,0,0,0,0,3,487,8,18,15,6,1,75,156,145,49,49,78,3,0,0,0,174,12,72,2,54,225,31,0,16,15,0,0,0,0,0,2,0,0,2,0,0,0,0,3,487,8,18,15,6,1,75,156,145,49,49,78,3,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,,
com.nononsenseapps.notepad.test.DBProviderTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,11,2,22,14,8,0,4,4,0,0,0,0,0,2,0,0,2,0,0,0,0,5,97,2,2,0,0,0,10,12,20,10,10,14,1,0,0,0,54,10,11,2,22,14,8,0,4,4,0,0,0,0,0,2,0,0,2,0,0,0,0,5,97,2,2,0,0,0,10,12,20,10,10,14,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,,,
com.nononsenseapps.notepad.test.DBUpgradeTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,26,4,5,0,3,2,0,0,0,0,0,7,1,0,1,0,0,1,0,6,251,0,2,2,0,0,80,20,25,20,20,19,4,0,0,0,86,10,10,2,26,4,5,0,3,2,0,0,0,0,0,7,1,0,1,0,0,1,0,6,251,0,2,2,0,0,80,20,25,20,20,19,4,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,,,
com.nononsenseapps.notepad.test.FragmentTaskDetailTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,17,10,5,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,41,0,0,0,0,0,4,3,3,0,0,3,0,0,0,0,35,8,5,2,17,10,5,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,41,0,0,0,0,0,4,3,3,0,0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,
com.nononsenseapps.notepad.test.FragmentTaskListsTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,16,8,5,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,0,0,0,6,2,3,0,0,3,0,0,0,0,40,7,5,2,16,8,5,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,0,0,0,6,2,3,0,0,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,,
com.nononsenseapps.notepad.test.FragmentTaskListsViewPagerTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,2,8,6,4,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,31,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,29,5,4,2,8,6,4,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,31,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,,
com.nononsenseapps.notepad.test.Helper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,6,0,0,4,0,0,0,0,11,4,4,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,6,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,,
com.nononsenseapps.utils.time.RFC3339Date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,2,0,5,3,13,3,3,6,2,0,0,0,20,0,4,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,2,0,5,3,13,3,3,6,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,
com.nononsenseapps.utils.views.StyledEditText,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,2,28,1,3,0,2,1,0,0,0,0,0,7,0,0,4,0,0,0,0,0,138,2,0,4,1,0,5,19,29,0,0,19,4,1,0,0,79,15,16,2,28,1,3,0,2,1,0,0,0,0,0,7,0,0,4,0,0,0,0,0,138,2,0,4,1,0,5,19,29,0,0,19,4,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,
com.nononsenseapps.utils.views.TitleNoteTextView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,2,33,12,8,0,8,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,156,5,0,4,1,2,11,22,37,4,4,23,4,0,0,0,78,16,37,2,36,29,10,2,10,0,0,0,0,0,0,10,0,0,7,0,0,0,0,1,197,8,0,5,1,2,17,31,45,4,4,27,4,0,0,0,114,1,9,0,3,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3,0,1,0,0,6,9,-8,0,0,4,0,0,0,,1,1,,,
com.nononsenseapps.notepad.widget.ListWidgetConfig,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,3,43,42,12,2,2,3,1,0,0,0,0,37,20,19,5,0,0,20,0,5,610,9,3,8,0,2,17,31,54,4,4,61,2,11,1,0,192,32,36,3,49,48,12,2,2,3,1,0,0,0,0,37,20,19,5,0,0,20,0,4,605,10,4,10,0,3,16,41,56,8,8,58,2,11,1,0,188,-3,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,1,1,2,0,1,-1,10,-2,4,4,-3,0,0,-1,,1,1,,,
com.google.android.apps.dashclock.ui.DragGripView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2,18,7,6,0,3,0,3,0,0,0,0,9,2,0,9,0,0,2,0,0,92,0,2,0,0,15,0,10,22,37,37,18,2,0,0,0,62,9,10,2,18,7,6,0,3,0,3,0,0,0,0,9,2,0,9,0,0,2,0,0,92,0,2,0,0,15,0,10,22,37,37,18,2,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,,,
com.nononsenseapps.build.Config,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,5,0,0,0,0,0,1,0,2,0,0,2,-1,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,5,0,0,0,0,0,1,0,2,0,0,2,-1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,
com.nononsenseapps.helpers.dualpane.DualLayoutActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,2,44,66,13,0,7,1,5,0,2,0,0,1,0,0,0,1,0,0,0,1,136,8,0,0,0,3,6,14,15,3,3,13,2,0,0,0,187,17,35,2,44,66,13,0,7,1,5,0,2,0,0,1,0,0,0,1,0,0,0,1,136,8,0,0,0,3,6,14,15,3,3,13,2,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,
com.nononsenseapps.helpers.dualpane.NoNonsenseListFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,47,8,2,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,
com.nononsenseapps.helpers.Log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,
com.nononsenseapps.helpers.NotificationHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,3,81,149,18,17,5,12,0,0,0,0,0,8,8,1,4,0,0,7,0,38,340,6,10,4,0,1,13,28,50,7,7,45,4,0,1,0,199,22,49,3,81,149,18,17,5,12,0,0,0,0,0,8,8,1,4,0,0,7,0,38,340,6,10,4,0,1,13,28,50,7,7,45,4,0,1,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,1,,,
com.nononsenseapps.helpers.SyncDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,13,1,3,0,2,1,0,0,0,0,0,2,2,0,2,0,0,2,0,4,47,2,0,0,0,0,3,2,7,0,0,7,1,0,0,0,31,9,5,2,13,1,3,0,2,1,0,0,0,0,0,2,2,0,2,0,0,2,0,4,47,2,0,0,0,0,3,2,7,0,0,7,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,,,
com.nononsenseapps.helpers.SyncHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1,17,36,9,9,2,7,0,0,0,0,0,4,4,4,0,0,0,4,0,12,92,4,0,0,0,0,4,4,17,0,0,17,2,0,0,0,52,8,20,1,17,36,9,9,2,7,0,0,0,0,0,4,4,4,0,0,0,4,0,12,92,4,0,0,0,0,4,4,17,0,0,17,2,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,,,
com.nononsenseapps.helpers.TimeFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,13,36,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,9,0,2,0,0,4,7,4,0,0,2,1,0,0,0,48,2,15,1,16,55,11,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,100,12,0,2,0,0,9,7,4,0,0,2,1,0,0,0,58,0,3,0,3,19,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,,,
com.nononsenseapps.helpers.UpdateNotifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,12,15,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,1,0,0,0,0,1,3,0,0,3,3,0,0,0,69,9,10,1,12,15,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,1,0,0,0,0,1,3,0,0,3,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,
com.nononsenseapps.notepad.ActivityMain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,79,2,83,151,19,0,10,0,3,0,0,0,0,8,3,3,0,0,0,3,0,10,412,12,0,3,0,7,23,20,32,0,0,26,2,1,0,0,185,37,92,2,98,242,24,0,11,0,3,0,0,0,0,13,5,3,0,0,0,5,0,10,551,13,1,3,2,7,40,22,43,1,1,35,2,4,0,0,255,9,13,0,15,91,5,0,1,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,139,1,1,0,2,0,17,2,-11,1,1,9,0,3,0,,0,0,,,
com.nononsenseapps.notepad.ActivityTaskHistory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2,39,26,8,1,4,0,1,0,0,0,0,6,1,1,3,0,0,1,0,1,180,1,0,3,0,0,3,17,15,1,1,15,2,3,0,0,92,20,20,2,39,26,8,1,4,0,1,0,0,0,0,6,1,1,3,0,0,1,0,1,180,1,0,3,0,0,3,17,15,1,1,15,2,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,,,
