CommitId;RefactoringType;RefactoringDetail,,,,,,,,,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Extract Method;Extract Method	public addTab(name String", parent LinearLayout, tabListener View.OnClickListener) : void extracted from public setupTabs() : void in class com.sunlightlabs.android.congress.RollInfo,,,,,,,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Rename Method;Rename Method	protected fromDrumbone(json JSONObject) : Legislator renamed to protected fromRTC(json JSONObject) : Legislator in class com.sunlightlabs.congress.services.LegislatorService",,,,,,,,,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Extract Method;Extract Method	public url(method String", sections String[], params Map<String,String>, page int, per_page int) : String extracted from public url(method String, sections String[], params Map<String,String>) : String in class com.sunlightlabs.congress.services.RealTimeCongress,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Rename Method;Rename Method	protected fromDrumbone(json JSONObject) : Roll renamed to protected fromRTC(json JSONObject) : Roll in class com.sunlightlabs.congress.services.RollService",,,,,,,,,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Rename Method;Rename Method	protected voteFromDrumbone(json JSONObject) : Vote renamed to protected voteFromRTC(voter_id String", json JSONObject) : Vote in class com.sunlightlabs.congress.services.RollService,,,,,,,,
"cdb7866c4cdb840dfa5cf69f2933745ef333a6d8;Extract Method;Extract Method	protected voteFromRTC(voter_id String", vote_name String) : Vote extracted from protected fromDrumbone(json JSONObject) : Roll in class com.sunlightlabs.congress.services.RollService,,,,,,,,
"749141815e39da214fe5e5c0870ef80619ca7851;Rename Method;Rename Method	private sqlCreateTable(table String", columns String[]) : String renamed to private createTable(db SQLiteDatabase, table String, columns String[]) : void in class com.sunlightlabs.android.congress.Database.DatabaseHelper,,,,,,
"749141815e39da214fe5e5c0870ef80619ca7851;Rename Method;Rename Method	protected fromDrumbone(json JSONObject) : Bill renamed to protected fromRTC(json JSONObject) : Bill in class com.sunlightlabs.congress.services.BillService",,,,,,,,,
"749141815e39da214fe5e5c0870ef80619ca7851;Rename Method;Rename Method	protected voteFromDrumbone(json JSONObject) : Vote renamed to protected voteFromRTC(json JSONObject) : Vote in class com.sunlightlabs.congress.services.BillService",,,,,,,,,
"749141815e39da214fe5e5c0870ef80619ca7851;Rename Method;Rename Method	protected actionFromDrumbone(json JSONObject) : Action renamed to protected actionFromRTC(json JSONObject) : Action in class com.sunlightlabs.congress.services.BillService",,,,,,,,,
"20ad2c063409b1a02a7e770277a4bcf465d270b9;Extract Method;Extract Method	private startSponsorActivity() : void extracted from protected onListItemClick(l ListView", v View, position int, id long) : void in class com.sunlightlabs.android.congress.BillInfo,,,,,,
"8601df0784d399182f832e47fdbbc5d2225e6d17;Extract Method;Extract Method	public showRefresh(activity Activity", message String) : void extracted from public showRefresh(activity Activity, message int) : void in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"8601df0784d399182f832e47fdbbc5d2225e6d17;Extract Method;Extract Method	public showBack(activity Activity", message String) : void extracted from public showBack(activity Activity, message int) : void in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"8601df0784d399182f832e47fdbbc5d2225e6d17;Extract Method;Extract Method	public showEmpty(activity Activity", message String) : void extracted from public showEmpty(activity Activity, message int) : void in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"ceedd2f68ac648637abd597320fabe0c0cf943a4;Move Class;Move Class	com.sunlightlabs.yahoo.news.NewsException moved to com.sunlightlabs.google.news.NewsException",,,,,,,,,
"ceedd2f68ac648637abd597320fabe0c0cf943a4;Move Class;Move Class	com.sunlightlabs.yahoo.news.NewsItem moved to com.sunlightlabs.google.news.NewsItem",,,,,,,,,
"ceedd2f68ac648637abd597320fabe0c0cf943a4;Move Class;Move Class	com.sunlightlabs.yahoo.news.NewsService moved to com.sunlightlabs.google.news.NewsService",,,,,,,,,
"ceedd2f68ac648637abd597320fabe0c0cf943a4;Rename Class;Rename Class	com.sunlightlabs.android.congress.tasks.LoadYahooNewsTask renamed to com.sunlightlabs.android.congress.tasks.LoadNewsTask",,,,,,,,,
"ceedd2f68ac648637abd597320fabe0c0cf943a4;Rename Method;Rename Method	public onLoadYahooNews(news ArrayList<NewsItem>) : void renamed to public onLoadNews(news ArrayList<NewsItem>) : void in class com.sunlightlabs.android.congress.NewsList",,,,,,,,,
"6b6adcac315686f62ebd100a42d6e921d7bbb0c0;Rename Method;Rename Method	private fetchXml(username String) : String renamed to private fetchJSON(username String) : String in class com.sunlightlabs.youtube.YouTube",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.BillActionsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.ActionsBillSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.RecentLawsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillsLawsSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.LegislatorBillsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillsLegislatorSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.RecentBillsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.RollsNominationsSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.BillNewsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.NewsBillSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.LegislatorNewsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.NewsLegislatorSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.LegislatorVotesSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.RollsLegislatorSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.NominationsSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.RollsRecentSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.RecentVotesSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillsRecentSubscriber",,,,,,,,,
"75cb0ff0d78c75941d552444c7b01acb64cbf0c4;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.subscribers.BillVotesSubscriber renamed to com.sunlightlabs.android.congress.notifications.subscribers.VotesBillSubscriber",,,,,,,,,
"ff90738751ef008c5380adecf322e2a5d5e9d1d3;Rename Method;Rename Method	private updateIntervalSummary() : void renamed to public setupControls() : void in class com.sunlightlabs.android.congress.NotificationSettings",,,,,,,,,
"ff90738751ef008c5380adecf322e2a5d5e9d1d3;Extract Method;Extract Method	private updateIntervalSummary(newCode String) : void extracted from private updateIntervalSummary() : void in class com.sunlightlabs.android.congress.NotificationSettings",,,,,,,,,
"7c61bacd3030e4f229d56b3342b2ada00610add1;Rename Method;Rename Method	private toggleUpdates() : void renamed to private onTap() : void in class com.sunlightlabs.android.congress.notifications.Footer",,,,,,,,,
"b79aae2eb40e7d29df9fb384947a16dc38b1379b;Rename Method;Rename Method	private doFooterLogic() : void renamed to private toggleUpdates() : void in class com.sunlightlabs.android.congress.notifications.Footer",,,,,,,,,
"07c2b64f0e6fb4081ce18fb8610145dba981c7d3;Inline Method;Inline Method	private setupControls() : void inlined to protected onFinishInflate() : void in class com.sunlightlabs.android.congress.notifications.Footer",,,,,,,,,
"07c2b64f0e6fb4081ce18fb8610145dba981c7d3;Inline Method;Inline Method	public init() : void inlined to public init(subscription Subscription) : void in class com.sunlightlabs.android.congress.notifications.Footer",,,,,,,,,
"879158f73e2e3c1539288d5aad6abe57ebc4e1c4;Rename Method;Rename Method	private setupFooter() : void renamed to private setupSubscription(lastResult Object) : void in class com.sunlightlabs.android.congress.BillHistory",,,,,,,,,
"879158f73e2e3c1539288d5aad6abe57ebc4e1c4;Rename Method;Rename Method	private setupFooter() : void renamed to private setupSubscription(lastResult Object) : void in class com.sunlightlabs.android.congress.BillVotes",,,,,,,,,
"6d67465eb5ffb5192b5ebba87b43084acdb93cb0;Rename Class;Rename Class	com.sunlightlabs.android.congress.Preferences renamed to com.sunlightlabs.android.congress.NotificationSettings",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.NotificationFinder renamed to com.sunlightlabs.android.congress.notifications.Subscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.BillActionsFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillActionsSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.BillNewsFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillNewsSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.BillVotesFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.BillVotesSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.LegislatorNewsFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.LegislatorNewsSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.LegislatorVotesFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.LegislatorVotesSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.TwitterFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.TwitterSubscriber",,,,,,,,,
"dd3614f0300e161626e896a8fcd825e1ddcf2b04;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.YoutubeFinder renamed to com.sunlightlabs.android.congress.notifications.subscribers.YoutubeSubscriber",,,,,,,,,
"af45bbd187ef0b8f4aeccd559b5f6184e0df9a12;Move Class;Move Class	com.sunlightlabs.android.congress.notifications.FooterImage moved to com.sunlightlabs.android.congress.notifications.Footer.FooterImage",,,,,,,,,
"af45bbd187ef0b8f4aeccd559b5f6184e0df9a12;Move Class;Move Class	com.sunlightlabs.android.congress.notifications.FooterText moved to com.sunlightlabs.android.congress.notifications.Footer.FooterText",,,,,,,,,
"f931cf99bef9be05e60c91a01e0bdc7409d2d826;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.NotificationsService renamed to com.sunlightlabs.android.congress.notifications.NotificationService",,,,,,,,,
"26d0dade77f4820afb18c33b9821d464997ed6af;Inline Method;Inline Method	private doNotify(id int", title String, message String, intent Intent, results int) : void inlined to protected doWakefulWork(intent Intent) : void in class com.sunlightlabs.android.congress.notifications.NotificationsService,,,,,
"e52b69c77971772f57b0d8db08f4dc83efb95f90;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.NotificationEntity renamed to com.sunlightlabs.android.congress.notifications.Subscription",,,,,,,,,
"e52b69c77971772f57b0d8db08f4dc83efb95f90;Rename Method;Rename Method	public getNotifications() : Cursor renamed to public getSubscriptions() : Cursor in class com.sunlightlabs.android.congress.Database",,,,,,,,,
"e52b69c77971772f57b0d8db08f4dc83efb95f90;Rename Method;Rename Method	public getNotification(entityId String", notificationClass String) : Cursor renamed to public getSubscription(entityId String, notificationClass String) : Cursor in class com.sunlightlabs.android.congress.Database,,,,,,,
"e52b69c77971772f57b0d8db08f4dc83efb95f90;Rename Method;Rename Method	public hasNotifications() : boolean renamed to public hasSubscriptions() : boolean in class com.sunlightlabs.android.congress.Database",,,,,,,,,
"e52b69c77971772f57b0d8db08f4dc83efb95f90;Rename Method;Rename Method	public removeNotification(entityId String", notificationClass String) : long renamed to public removeSubscription(entityId String, notificationClass String) : long in class com.sunlightlabs.android.congress.Database,,,,,,,
"592ca6ecef69d151f04603765ea1f6a8a0736cdd;Rename Method;Rename Method	protected getLock(context Context) : PowerManager.WakeLock renamed to protected getCpuLock(context Context) : PowerManager.WakeLock in class com.commonsware.cwac.wakeful.WakefulIntentService",,,,,,,,,
"6a1cff621b0052fc1cb07a92dc9d61cd0b3e59f2;Move Class;Move Class	com.sunlightlabs.android.congress.notifications.finders.NotificationFinder moved to com.sunlightlabs.android.congress.notifications.NotificationFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.BillActionsFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.BillVotesFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.LegislatorNewsFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.LegislatorVotesFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.TwitterFinder",,,,,,,,,
"7941d046c33e8695c3f6c8440d0f192721a4a0f9;Rename Method;Rename Method	public callUpdate(entity NotificationEntity) : List<?> renamed to public fetchUpdates(entity NotificationEntity) : List<?> in class com.sunlightlabs.android.congress.notifications.finders.YoutubeFinder",,,,,,,,,
"f0dcc3ae280b18fbdbfd407ff283eb4dbde78dd4;Move Class;Move Class	com.sunlightlabs.android.congress.Footer moved to com.sunlightlabs.android.congress.notifications.Footer",,,,,,,,,
"9e6d54e58f4a9801bdf9faf47017cce639f87508;Rename Method;Rename Method	public legislatorIntent(id String) : Intent renamed to public legislatorLoadIntent(id String) : Intent in class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"9e6d54e58f4a9801bdf9faf47017cce639f87508;Rename Method;Rename Method	public legislatorIntent(id String", intent Intent) : Intent renamed to public legislatorLoadIntent(id String, intent Intent) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"9e6d54e58f4a9801bdf9faf47017cce639f87508;Rename Method;Rename Method	public billIntent(billId String", code String) : Intent renamed to public billLoadIntent(billId String, code String) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"9e6d54e58f4a9801bdf9faf47017cce639f87508;Rename Method;Rename Method	public billIntent(billId String) : Intent renamed to public billLoadIntent(billId String) : Intent in class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"9e6d54e58f4a9801bdf9faf47017cce639f87508;Rename Method;Rename Method	public billIntent(billId String", intent Intent) : Intent renamed to public billLoadIntent(billId String, intent Intent) : Intent in class com.sunlightlabs.android.congress.utils.Utils,,,,,,,
"2b592a9c9106843e3090ce9f49225ccc97f63592;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.finders.YahooNewsFinder renamed to com.sunlightlabs.android.congress.notifications.finders.LegislatorNewsFinder",,,,,,,,,
"96451966016ccd60a6bee1d5334c7ab2a6f6a93b;Extract Method;Extract Method	public doInitUI() : void extracted from public init() : void in class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"77af3b2d2ee020e2dc5d718f54f31182a4f47936;Rename Method;Rename Method	public updateLastSeenNotification(entity NotificationEntity) : long renamed to public updateLastSeenId(entity NotificationEntity) : int in class com.sunlightlabs.android.congress.Database",,,,,,,,,
"77af3b2d2ee020e2dc5d718f54f31182a4f47936;Inline Method;Inline Method	private registerUpdates(entityType String", notificationTypes String[]) : void inlined to protected doWakefulWork(intent Intent) : void in class com.sunlightlabs.android.congress.notifications.NotificationsService,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.BillHistory & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.BillVotes & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.LegislatorTwitter & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.LegislatorYouTube & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.NewsList & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"376eb86ae01302638e5f1d3e8b7cf71edd2ec4ec;Extract And Move Method;Extract And Move Method	public onDestroy() : void extracted from protected onDestroy() : void in class com.sunlightlabs.android.congress.RollList & moved to class com.sunlightlabs.android.congress.Footer",,,,,,,,,
"101d125e83b93ae79a78d12e63f867c8ddc5a477;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.BillHistoryFinder renamed to com.sunlightlabs.android.congress.notifications.BillActionsFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.BillVotesResultProcessor renamed to com.sunlightlabs.android.congress.notifications.BillVotesFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.LegislatorVotesResultProcessor renamed to com.sunlightlabs.android.congress.notifications.LegislatorVotesFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.NotificationChecker renamed to com.sunlightlabs.android.congress.notifications.NotificationFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.TwitterResultProcessor renamed to com.sunlightlabs.android.congress.notifications.TwitterFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.YahooNewsResultProcessor renamed to com.sunlightlabs.android.congress.notifications.YahooNewsFinder",,,,,,,,,
"878542f10edd43bf96e213cf6d5bd818a8f34387;Rename Class;Rename Class	com.sunlightlabs.android.congress.notifications.YoutubeResultProcessor renamed to com.sunlightlabs.android.congress.notifications.YoutubeFinder",,,,,,,,,
"1525d91b3ef72fa3fae1679b3d1081c655f8b5bb;Extract Superclass;Extract Superclass	com.sunlightlabs.android.congress.notifications.NotificationChecker from classes [com.sunlightlabs.android.congress.notifications.LegislatorVotesResultProcessor", com.sunlightlabs.android.congress.notifications.TwitterResultProcessor, com.sunlightlabs.android.congress.notifications.YahooNewsResultProcessor, com.sunlightlabs.android.congress.notifications.YoutubeResultProcessor],,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.notifications.NotificationsService to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.utils.LocationUtils to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.notifications.NotificationsService to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.utils.LocationUtils to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public NOTIFY_UPDATES : int from class com.sunlightlabs.android.congress.notifications.Notifications to class com.sunlightlabs.android.congress.notifications.NotificationsService",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.notifications.NotificationsService to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.utils.LocationUtils to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Attribute;Move Attribute	public TAG : String from class com.sunlightlabs.android.congress.notifications.Notifications to class com.sunlightlabs.android.congress.utils.Utils",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Method;Move Method	public getNotification(context Context", entity NotificationEntity) : Notification from class com.sunlightlabs.android.congress.notifications.Notifications to private getNotification(entity NotificationEntity) : Notification from class com.sunlightlabs.android.congress.notifications.NotificationsService,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Method;Move Method	private getPendingIntent(context Context) : PendingIntent from class com.sunlightlabs.android.congress.notifications.Notifications to private getPendingIntent(context Context) : PendingIntent from class com.sunlightlabs.android.congress.notifications.OnServiceActionReceiver",,,,,,,,,
"5c6151b8ae5b2545cd51a471ec317a7b6701e787;Move Method;Move Method	public stopNotifications(context Context) : void from class com.sunlightlabs.android.congress.notifications.Notifications to private stopNotifications(context Context) : void from class com.sunlightlabs.android.congress.notifications.OnServiceActionReceiver",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadBillTask moved to com.sunlightlabs.android.congress.tasks.LoadBillTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadPhotoTask moved to com.sunlightlabs.android.congress.tasks.LoadPhotoTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadTweetsTask moved to com.sunlightlabs.android.congress.tasks.LoadTweetsTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadYahooNewsTask moved to com.sunlightlabs.android.congress.tasks.LoadYahooNewsTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadYoutubeThumbTask moved to com.sunlightlabs.android.congress.tasks.LoadYoutubeThumbTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.LoadYoutubeVideosTask moved to com.sunlightlabs.android.congress.tasks.LoadYoutubeVideosTask",,,,,,,,,
"c41a04f78b0d6b91fd4399238b081d5e499e934d;Move Class;Move Class	com.sunlightlabs.android.congress.utils.ShortcutImageTask moved to com.sunlightlabs.android.congress.tasks.ShortcutImageTask",,,,,,,,,
"60d660f1645ec46ff4853e1c1a8b62bcfe60050f;Rename Method;Rename Method	private checkTwitterUpdates() : void renamed to private checkLegislatorTwitterUpdates() : void in class com.sunlightlabs.android.congress.notifications.NotificationsService",,,,,,,,,
"d31cd40408a6d25c2e342b0e4a7a8dedd8315dce;Extract Method;Extract Method	private sqlCreateTable(table String", columns String[]) : String extracted from public onCreate(db SQLiteDatabase) : void in class com.sunlightlabs.android.congress.Database.DatabaseHelper,,,,,,,,
"e2b4489066c1ca86930fc0b8f3d251bd039e7cad;Inline Method;Inline Method	private search(extras Bundle) : void inlined to private searchByZip(zipCode String) : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"e2b4489066c1ca86930fc0b8f3d251bd039e7cad;Inline Method;Inline Method	private search(extras Bundle) : void inlined to private searchByLastName(lastName String) : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"e2b4489066c1ca86930fc0b8f3d251bd039e7cad;Inline Method;Inline Method	private search(extras Bundle) : void inlined to private searchByState(state String) : void in class com.sunlightlabs.android.congress.MainMenu",,,,,,,,,
"7fad9a9a4f66a5a67492f3b21b153721c563b846;Extract Method;Extract Method	public setupTabs() : void extracted from public displayRoll() : void in class com.sunlightlabs.android.congress.RollInfo",,,,,,,,,
"7fad9a9a4f66a5a67492f3b21b153721c563b846;Extract Method;Extract Method	public toggleVoters(tag String) : void extracted from public displayVoters() : void in class com.sunlightlabs.android.congress.RollInfo",,,,,,,,,
"2d7e4c5a0ceee867865fef9bc803035a284a21be;Inline Method;Inline Method	public addTab(activity Activity", tabHost TabHost, tab TabHost.TabSpec, name String, backup Drawable) : void inlined to public addTab(activity Activity, tabHost TabHost, tag String, intent Intent, name String, backup Drawable) : void in class com.sunlightlabs.android.congress.utils.Utils
"6d7c63da8797d22e0899e140be230736b0d9c802;Rename Class;Rename Class	com.sunlightlabs.android.congress.BillList.MainActivityHolder renamed to com.sunlightlabs.android.congress.BillList.BillListHolder",,,,,,,,,
"3d9f16ec8aec2e9d43a42cda0c3f677d2f705ede;Extract And Move Method;Extract And Move Method	public onLoadCommittees(committees ArrayList<Committee>) : void extracted from protected onPostExecute(result ArrayList<Committee>) : void in class com.sunlightlabs.android.congress.CommitteeList.LoadCommitteesTask & moved to class com.sunlightlabs.android.congress.CommitteeList",,,,,,,,,
"28def79550f5e736ba52fb1eebde4179758480f0;Rename Method;Rename Method	private searchNameFor(legislator Legislator) : String renamed to private searchTermFor(legislator Legislator) : String in class com.sunlightlabs.android.congress.LegislatorTabs",,,,,,,,,
"3d38116fc4be658674af6d8968fc563d3559a0b5;Move Class;Move Class	com.sunlightlabs.android.congress.LegislatorNews.NewsAdapter moved to com.sunlightlabs.android.congress.NewsList.NewsAdapter",,,,,,,,,
"3d38116fc4be658674af6d8968fc563d3559a0b5;Move Class;Move Class	com.sunlightlabs.android.congress.LegislatorNews.LoadNewsTask moved to com.sunlightlabs.android.congress.NewsList.LoadNewsTask",,,,,,,,,
"3d38116fc4be658674af6d8968fc563d3559a0b5;Rename Class;Rename Class	com.sunlightlabs.android.congress.LegislatorNews renamed to com.sunlightlabs.android.congress.NewsList.NewsListHolder",,,,,,,,,
