CommitId;RefactoringType;RefactoringDetail
d75ea3f9e5b891e2dced2bb7cc0700c35f5bb7d3;Rename Method;Rename Method	private signKey(dataUri Uri) : void renamed to private certifyKey(dataUri Uri) : void in class org.sufficientlysecure.keychain.ui.ViewKeyActivity
82b94838c3132064c8011a041466fea04a602b19;Rename Method;Rename Method	public getSecretMasterKeyCanSign(context Context, keyRingRowId long) : boolean renamed to public getSecretMasterKeyCanCertify(context Context, keyRingRowId long) : boolean in class org.sufficientlysecure.keychain.provider.ProviderHelper
82b94838c3132064c8011a041466fea04a602b19;Rename Method;Rename Method	private getMasterKeyCanSign(context Context, queryUri Uri, keyRingRowId long) : boolean renamed to private getMasterKeyCanCertify(context Context, queryUri Uri, keyRingRowId long) : boolean in class org.sufficientlysecure.keychain.provider.ProviderHelper
e426f4d6a6014224335224e9b90e79cc857d6b7a;Extract Method;Extract Method	private finallySaveClicked() : void extracted from private saveClicked() : void in class org.sufficientlysecure.keychain.ui.EditKeyActivity
776392be3a66d30c5c91b56dee7a9eabcdcbf038;Extract And Move Method;Extract And Move Method	public getKeyId() : long extracted from protected onHandleIntent(intent Intent) : void in class org.sufficientlysecure.keychain.service.KeychainIntentService & moved to class org.sufficientlysecure.keychain.ui.adapter.ImportKeysListEntry
776392be3a66d30c5c91b56dee7a9eabcdcbf038;Extract And Move Method;Extract And Move Method	public setBytes(bytes byte[]) : void extracted from protected onHandleIntent(intent Intent) : void in class org.sufficientlysecure.keychain.service.KeychainIntentService & moved to class org.sufficientlysecure.keychain.ui.adapter.ImportKeysListEntry
776392be3a66d30c5c91b56dee7a9eabcdcbf038;Move Method;Move Method	public describeContents() : int from class org.sufficientlysecure.keychain.util.KeyServer.KeyInfo to public describeContents() : int from class org.sufficientlysecure.keychain.ui.adapter.ImportKeysListEntry
776392be3a66d30c5c91b56dee7a9eabcdcbf038;Move Method;Move Method	public writeToParcel(dest Parcel, flags int) : void from class org.sufficientlysecure.keychain.util.KeyServer.KeyInfo to public writeToParcel(dest Parcel, flags int) : void from class org.sufficientlysecure.keychain.ui.adapter.ImportKeysListEntry
a891ff2f7c078631900d15a181c209a289cb9c23;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.KeyServerUploadActivity renamed to org.sufficientlysecure.keychain.ui.UploadKeyActivity
abbdfd48dfef1a2cea5ac065bdbb4199e2b3b7de;Rename Method;Rename Method	public getImportFilename() : String renamed to public getDataUri() : Uri in class org.sufficientlysecure.keychain.ui.ImportKeysListFragment
c4340b2379199e26fc3301527b797c9bf7c79c7b;Move Attribute;Move Attribute	public FINGERPRINT_SCHEME : String from class org.sufficientlysecure.keychain.ui.ImportKeysActivity to class org.sufficientlysecure.keychain.Constants
c4340b2379199e26fc3301527b797c9bf7c79c7b;Move Attribute;Move Attribute	public FINGERPRINT_SCHEME : String from class org.sufficientlysecure.keychain.ui.ImportKeysActivity to class org.sufficientlysecure.keychain.Constants
c4340b2379199e26fc3301527b797c9bf7c79c7b;Move Attribute;Move Attribute	public FINGERPRINT_SCHEME : String from class org.sufficientlysecure.keychain.ui.ImportKeysActivity to class org.sufficientlysecure.keychain.Constants
5359205b5081134b31656696d426f8ed9a522679;Rename Method;Rename Method	private buildKeyRingQueryWithKeys(qb SQLiteQueryBuilder, match int, sortOrder String) : SQLiteQueryBuilder renamed to private buildKeyRingQueryWithSpecificKey(qb SQLiteQueryBuilder, match int) : SQLiteQueryBuilder in class org.sufficientlysecure.keychain.provider.KeychainProvider
ca462a2d6c2783c380a40ccfb528e3e308fc6410;Move Source Folder;Move Source Folder	OpenPGP-Keychain-API-Demo/src to OpenPGP-Keychain-API-Demo/src/main/java
cb3ca37db9c5c3da05df804979e99628fff6f7b0;Move Source Folder;Move Source Folder	OpenPGP-Keychain/src to OpenPGP-Keychain/src/main/java
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Attribute;Push Down Attribute	private mNfcAdapter : NfcAdapter from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Attribute;Push Down Attribute	private mSharedKeyringBytes : byte[] from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Attribute;Push Down Attribute	private NFC_SENT : int from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Attribute;Push Down Attribute	private mNfcHandler : Handler from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Method;Push Down Method	private initNfc(dataUri Uri) : void from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to private initNfc(dataUri Uri) : void from class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Method;Push Down Method	public createNdefMessage(event NfcEvent) : NdefMessage from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to public createNdefMessage(event NfcEvent) : NdefMessage from class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
8624a0167c663b55f65e512bb5b708948ea752f8;Push Down Method;Push Down Method	public onNdefPushComplete(arg0 NfcEvent) : void from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to public onNdefPushComplete(arg0 NfcEvent) : void from class org.sufficientlysecure.keychain.ui.ViewKeyActivityJB
88aa439ea71d49462616e20aa4042052d0290647;Extract Method;Extract Method	private importParts(parts String[]) : void extracted from public onActivityResult(requestCode int, resultCode int, data Intent) : void in class org.sufficientlysecure.keychain.ui.ImportKeysQrCodeFragment
46291d6b3ef5ee9ed2154eb4dfd5becd54d176c8;Rename Method;Rename Method	private selectSecretKey() : void renamed to private startSelectKeyActivity() : void in class org.sufficientlysecure.keychain.ui.SelectSecretKeyLayoutFragment
47e3bd6d6556fde0ba2683d5e2e079eb992d6c7d;Move Attribute;Move Attribute	private mKeyUserId : TextView from class org.sufficientlysecure.keychain.service.remote.AppSettingsFragment to class org.sufficientlysecure.keychain.ui.SelectSecretKeyLayoutFragment
47e3bd6d6556fde0ba2683d5e2e079eb992d6c7d;Move Attribute;Move Attribute	private mKeyUserIdRest : TextView from class org.sufficientlysecure.keychain.service.remote.AppSettingsFragment to class org.sufficientlysecure.keychain.ui.SelectSecretKeyLayoutFragment
47e3bd6d6556fde0ba2683d5e2e079eb992d6c7d;Move Attribute;Move Attribute	private mSelectKeyButton : BootstrapButton from class org.sufficientlysecure.keychain.service.remote.AppSettingsFragment to class org.sufficientlysecure.keychain.ui.SelectSecretKeyLayoutFragment
47e3bd6d6556fde0ba2683d5e2e079eb992d6c7d;Move Method;Move Method	public onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.sufficientlysecure.keychain.service.remote.AppSettingsFragment to public onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.sufficientlysecure.keychain.ui.SelectSecretKeyLayoutFragment
0bca0a4b08fc0be62c64d7f8b8185cf6db620ead;Extract Method;Extract Method	public verifyKeyBinding(mContext Context, signature PGPSignature, signatureKey PGPPublicKey) : boolean extracted from public verifyText(lookupUnknownKey boolean) : Bundle in class org.sufficientlysecure.keychain.pgp.PgpOperation
c95a52c07041371f54d6315bddc8a60fcac69245;Extract Method;Extract Method	private verifyKeyBinding(masterPublicKey PGPPublicKey, signingPublicKey PGPPublicKey) : boolean extracted from public verifyText(lookupUnknownKey boolean) : Bundle in class org.sufficientlysecure.keychain.pgp.PgpOperation
cd4a3dd2377d64f73da08711007e89c4733f9cef;Extract Method;Extract Method	private verifyPrimaryBinding(Pkts PGPSignatureSubpacketVector, masterPublicKey PGPPublicKey, signingPublicKey PGPPublicKey) : boolean extracted from public verifyText(lookupUnknownKey boolean) : Bundle in class org.sufficientlysecure.keychain.pgp.PgpOperation
face67d64b06f14913fff9ce61ae4a23421cec28;Move Method;Move Method	private splitUserId(userId String) : String[] from class org.sufficientlysecure.keychain.ui.ViewKeyActivity to public splitUserId(userId String) : String[] from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
100ae50e02ef3dfd0330a6e1e7084726ddea69a0;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.KeyViewActivity renamed to org.sufficientlysecure.keychain.ui.ViewKeyActivity
10715f7acee9620e8a27b62f1600ee4bcbae1ccd;Extract Superclass;Extract Superclass	org.sufficientlysecure.keychain.ui.DrawerActivity from classes [org.sufficientlysecure.keychain.ui.KeyActivity]
44117fb191763e16a8ca3418522d3d5be6582a1b;Extract Superclass;Extract Superclass	org.sufficientlysecure.keychain.ui.KeyActivity from classes [org.sufficientlysecure.keychain.ui.EditKeyActivity, org.sufficientlysecure.keychain.ui.KeyViewActivity]
4ea64968afde98fc8df444dbc076549437967a55;Move Class;Move Class	se.emilsjolander.stickylistheaders.views.UnderlineTextView moved to org.sufficientlysecure.keychain.ui.widget.UnderlineTextView
ccb462e94fffea71649e93dd4d91ef3748f5c726;Move Source Folder;Move Source Folder	OpenPGP-Keychain to libraries/zxing
7671c99b97ebf62b797ee69ef8412c973199c9f8;Extract Method;Extract Method	private deleteKey() : void extracted from public onOptionsItemSelected(item MenuItem) : boolean in class org.sufficientlysecure.keychain.ui.KeyViewActivity
7671c99b97ebf62b797ee69ef8412c973199c9f8;Extract Method;Extract Method	private uploadToKeyserver() : void extracted from public onOptionsItemSelected(item MenuItem) : boolean in class org.sufficientlysecure.keychain.ui.KeyViewActivity
7671c99b97ebf62b797ee69ef8412c973199c9f8;Extract Method;Extract Method	private updateFromKeyserver() : void extracted from public onOptionsItemSelected(item MenuItem) : boolean in class org.sufficientlysecure.keychain.ui.KeyViewActivity
7671c99b97ebf62b797ee69ef8412c973199c9f8;Extract Method;Extract Method	private signKey() : void extracted from public onOptionsItemSelected(item MenuItem) : boolean in class org.sufficientlysecure.keychain.ui.KeyViewActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Attribute;Move Attribute	private mNfcAdapter : NfcAdapter from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to class org.sufficientlysecure.keychain.ui.KeyViewActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Attribute;Move Attribute	private mSharedKeyringBytes : byte[] from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to class org.sufficientlysecure.keychain.ui.KeyViewActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Method;Move Method	public onResume() : void from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to public onResume() : void from class org.sufficientlysecure.keychain.ui.ImportKeysActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Method;Move Method	public onNewIntent(intent Intent) : void from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to public onNewIntent(intent Intent) : void from class org.sufficientlysecure.keychain.ui.ImportKeysActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Method;Move Method	package handleActionNdefDiscovered(intent Intent) : void from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to package handleActionNdefDiscovered(intent Intent) : void from class org.sufficientlysecure.keychain.ui.ImportKeysActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Method;Move Method	public createNdefMessage(event NfcEvent) : NdefMessage from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to public createNdefMessage(event NfcEvent) : NdefMessage from class org.sufficientlysecure.keychain.ui.KeyViewActivity
15be9fc99b55889a175debb57185a6a75a34b1a3;Move Method;Move Method	public onNdefPushComplete(arg0 NfcEvent) : void from class org.sufficientlysecure.keychain.ui.ShareNfcBeamActivity to public onNdefPushComplete(arg0 NfcEvent) : void from class org.sufficientlysecure.keychain.ui.KeyViewActivity
9576aeabca5453578f297d3546f2d3526eb377de;Extract Method;Extract Method	private shareKey() : void extracted from public onOptionsItemSelected(item MenuItem) : boolean in class org.sufficientlysecure.keychain.ui.KeyViewActivity
6c1a58ef15e6b5d826326fa9636e44cc6f501d12;Extract Method;Extract Method	private loadData(dataUri Uri) : void extracted from protected onCreate(savedInstanceState Bundle) : void in class org.sufficientlysecure.keychain.ui.KeyDetailsActivity
f143fc0eb9371d06be9824251962d8dbea249942;Move Attribute;Move Attribute	public TAG : String from class org.openintents.openpgp.OpenPgpServiceConnection to class org.openintents.openpgp.OpenPgpConstants
f143fc0eb9371d06be9824251962d8dbea249942;Move Attribute;Move Attribute	public REQUIRED_API_VERSION : int from class org.openintents.openpgp.OpenPgpListPreference to class org.openintents.openpgp.OpenPgpConstants
7c3a53d1496a376bdaaa3bf7c79c77fe6d90a3d2;Move Attribute;Move Attribute	public TAG : String from class org.openintents.openpgp.OpenPgpServiceConnection to class org.openintents.openpgp.OpenPgpConstants
7c3a53d1496a376bdaaa3bf7c79c77fe6d90a3d2;Move Attribute;Move Attribute	public REQUIRED_API_VERSION : int from class org.openintents.openpgp.OpenPgpListPreference to class org.openintents.openpgp.OpenPgpConstants
7c3a53d1496a376bdaaa3bf7c79c77fe6d90a3d2;Extract Method;Extract Method	private isUidAllowed(uid int, allowOnlySelf boolean) : boolean extracted from private isCallerAllowed(allowOnlySelf boolean) : boolean in class org.sufficientlysecure.keychain.service.remote.RemoteService
bef6977aade3a901ac17ed1e31de22c8de066921;Rename Method;Rename Method	public getSignatureStatus() : int renamed to public getStatus() : int in class org.openintents.openpgp.OpenPgpSignatureResult
bef6977aade3a901ac17ed1e31de22c8de066921;Rename Method;Rename Method	public getSignatureUserId() : String renamed to public getUserId() : String in class org.openintents.openpgp.OpenPgpSignatureResult
bef6977aade3a901ac17ed1e31de22c8de066921;Rename Method;Rename Method	public getSignatureStatus() : int renamed to public getStatus() : int in class org.openintents.openpgp.OpenPgpSignatureResult
bef6977aade3a901ac17ed1e31de22c8de066921;Rename Method;Rename Method	public getSignatureUserId() : String renamed to public getUserId() : String in class org.openintents.openpgp.OpenPgpSignatureResult
b5c0e4478c06cbc8c676df75ac69760473136293;Rename Method;Rename Method	public load(importData byte[], importFilename String) : void renamed to public loadNew(importData byte[], importFilename String) : void in class org.sufficientlysecure.keychain.ui.ImportKeysListFragment
917c86b52454d2984ac116ace8e56c75f1e244fb;Move Class;Move Class	org.sufficientlysecure.keychain.ui.widget.ImportKeysListLoader moved to org.sufficientlysecure.keychain.ui.adapter.ImportKeysListLoader
917c86b52454d2984ac116ace8e56c75f1e244fb;Rename Method;Rename Method	public getSmallFingerPrint(keyId long) : String renamed to public convertKeyIdToHex(keyId long) : String in class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
917c86b52454d2984ac116ace8e56c75f1e244fb;Rename Method;Rename Method	public keyToHex(keyId long) : String renamed to public convertKeyToHex(keyId long) : String in class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
917c86b52454d2984ac116ace8e56c75f1e244fb;Rename Method;Rename Method	public keyFromHex(data String) : long renamed to public convertHexToKeyId(data String) : long in class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
922ac725bba873c17f6b126bdb550c7d0dc418ab;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.ImportFileFragment renamed to org.sufficientlysecure.keychain.ui.ImportKeysFileFragment
922ac725bba873c17f6b126bdb550c7d0dc418ab;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.ImportNFCFragment renamed to org.sufficientlysecure.keychain.ui.ImportKeysNFCFragment
922ac725bba873c17f6b126bdb550c7d0dc418ab;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.ImportQrCodeFragment renamed to org.sufficientlysecure.keychain.ui.ImportKeysQrCodeFragment
922ac725bba873c17f6b126bdb550c7d0dc418ab;Rename Class;Rename Class	org.sufficientlysecure.keychain.ui.ImportKeyServerFragment renamed to org.sufficientlysecure.keychain.ui.ImportKeysServerFragment
3c4cb1c2d31ff472dc09d4f71f3f5e9af7547cdd;Extract Method;Extract Method	private buildFileIntent(filename String, mimeType String) : Intent extracted from public openFile(activity Activity, filename String, type String, requestCode int) : void in class org.sufficientlysecure.keychain.helper.FileHelper
3c4cb1c2d31ff472dc09d4f71f3f5e9af7547cdd;Inline Method;Inline Method	public loadKeyListFragment() : void inlined to protected handleActions(intent Intent) : void in class org.sufficientlysecure.keychain.ui.ImportKeysActivity
3c4cb1c2d31ff472dc09d4f71f3f5e9af7547cdd;Move Method;Move Method	protected onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.sufficientlysecure.keychain.ui.ImportKeysActivity to public onActivityResult(requestCode int, resultCode int, data Intent) : void from class org.sufficientlysecure.keychain.ui.ImportFileFragment
363358d30b54ad70c92df59b9496dcdda5becc79;Extract Method;Extract Method	private callbackOpenPgpError(callback IOpenPgpCallback, errorId int, message String) : void extracted from private encryptAndSignSafe(inputBytes byte[], encryptionUserIds String[], asciiArmor boolean, allowUserInteraction boolean, callback IOpenPgpCallback, appSettings AppSettings, sign boolean) : void in class org.sufficientlysecure.keychain.service.remote.OpenPgpService
363358d30b54ad70c92df59b9496dcdda5becc79;Extract Method;Extract Method	private callbackOpenPgpError(callback IOpenPgpCallback, errorId int, message String) : void extracted from private signSafe(inputBytes byte[], allowUserInteraction boolean, callback IOpenPgpCallback, appSettings AppSettings) : void in class org.sufficientlysecure.keychain.service.remote.OpenPgpService
363358d30b54ad70c92df59b9496dcdda5becc79;Extract Method;Extract Method	private callbackOpenPgpError(callback IOpenPgpCallback, errorId int, message String) : void extracted from private decryptAndVerifySafe(inputBytes byte[], allowUserInteraction boolean, callback IOpenPgpCallback, appSettings AppSettings) : void in class org.sufficientlysecure.keychain.service.remote.OpenPgpService
363358d30b54ad70c92df59b9496dcdda5becc79;Rename Method;Rename Method	protected pauseQueueAndStartServiceActivity(action String, messenger Messenger, extras Bundle) : void renamed to protected pauseAndStartUserInteraction(action String, callback BaseCallback, extras Bundle) : void in class org.sufficientlysecure.keychain.service.remote.RemoteService
93b460a289ae1dde7baa2512010e3db6433fe505;Rename Method;Rename Method	public encryptAndSign(useAsciiArmor boolean, compression int, encryptionKeyIds long[], encryptionPassphrase String, symmetricEncryptionAlgorithm int, signatureKeyId long, signatureHashAlgorithm int, signatureForceV3 boolean, signaturePassphrase String) : void renamed to public signAndEncrypt(useAsciiArmor boolean, compression int, encryptionKeyIds long[], encryptionPassphrase String, symmetricEncryptionAlgorithm int, signatureKeyId long, signatureHashAlgorithm int, signatureForceV3 boolean, signaturePassphrase String) : void in class org.sufficientlysecure.keychain.pgp.PgpOperation
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Class;Move Class	org.sufficientlysecure.keychain.pgp.PgpMain.PgpGeneralException moved to org.sufficientlysecure.keychain.pgp.exception.PgpGeneralException
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Class;Move Class	org.sufficientlysecure.keychain.pgp.PgpMain.NoAsymmetricEncryptionException moved to org.sufficientlysecure.keychain.pgp.exception.NoAsymmetricEncryptionException
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Attribute;Move Attribute	public SC : String from class org.sufficientlysecure.keychain.pgp.PgpMain to class org.sufficientlysecure.keychain.Constants
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Attribute;Move Attribute	public BOUNCY_CASTLE_PROVIDER_NAME : String from class org.sufficientlysecure.keychain.pgp.PgpMain to class org.sufficientlysecure.keychain.Constants
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Attribute;Move Attribute	public PGP_MESSAGE : Pattern from class org.sufficientlysecure.keychain.pgp.PgpMain to class org.sufficientlysecure.keychain.pgp.PgpHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Attribute;Move Attribute	public PGP_SIGNED_MESSAGE : Pattern from class org.sufficientlysecure.keychain.pgp.PgpMain to class org.sufficientlysecure.keychain.pgp.PgpHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Attribute;Move Attribute	public PGP_PUBLIC_KEY : Pattern from class org.sufficientlysecure.keychain.pgp.PgpMain to class org.sufficientlysecure.keychain.pgp.PgpHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Extract Method;Extract Method	private finallyEdit(masterKeyId long, masterCanSign boolean) : void extracted from private handleActionEditKey(intent Intent) : void in class org.sufficientlysecure.keychain.ui.EditKeyActivity
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	private showPassphraseDialog(masterKeyId long, masterCanSign boolean) : void from class org.sufficientlysecure.keychain.ui.KeyListSecretActivity to private showPassphraseDialog(masterKeyId long, masterCanSign boolean) : void from class org.sufficientlysecure.keychain.ui.EditKeyActivity
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getCreationDate(key PGPPublicKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getCreationDate(key PGPPublicKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getCreationDate(key PGPSecretKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getCreationDate(key PGPSecretKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMasterKey(keyRing PGPPublicKeyRing) : PGPPublicKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMasterKey(keyRing PGPPublicKeyRing) : PGPPublicKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMasterKey(keyRing PGPSecretKeyRing) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMasterKey(keyRing PGPSecretKeyRing) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getKeyNum(keyRing PGPSecretKeyRing, num long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getKeyNum(keyRing PGPSecretKeyRing, num long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getEncryptKeys(keyRing PGPPublicKeyRing) : Vector<PGPPublicKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getEncryptKeys(keyRing PGPPublicKeyRing) : Vector<PGPPublicKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getSigningKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getSigningKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getCertificationKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getCertificationKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getUsableEncryptKeys(keyRing PGPPublicKeyRing) : Vector<PGPPublicKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getUsableEncryptKeys(keyRing PGPPublicKeyRing) : Vector<PGPPublicKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public isExpired(key PGPPublicKey) : boolean from class org.sufficientlysecure.keychain.pgp.PgpHelper to public isExpired(key PGPPublicKey) : boolean from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public isExpired(key PGPSecretKey) : boolean from class org.sufficientlysecure.keychain.pgp.PgpHelper to public isExpired(key PGPSecretKey) : boolean from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getUsableCertificationKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getUsableCertificationKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getUsableSigningKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getUsableSigningKeys(keyRing PGPSecretKeyRing) : Vector<PGPSecretKey> from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getExpiryDate(key PGPPublicKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getExpiryDate(key PGPPublicKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getExpiryDate(key PGPSecretKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getExpiryDate(key PGPSecretKey) : Date from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getEncryptPublicKey(context Context, masterKeyId long) : PGPPublicKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getEncryptPublicKey(context Context, masterKeyId long) : PGPPublicKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getCertificationKey(context Context, masterKeyId long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getCertificationKey(context Context, masterKeyId long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getSigningKey(context Context, masterKeyId long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getSigningKey(context Context, masterKeyId long) : PGPSecretKey from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMainUserId(key PGPPublicKey) : String from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMainUserId(key PGPPublicKey) : String from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMainUserId(key PGPSecretKey) : String from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMainUserId(key PGPSecretKey) : String from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMainUserIdSafe(context Context, key PGPPublicKey) : String from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMainUserIdSafe(context Context, key PGPPublicKey) : String from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
5aebd115d4a7a8ba7d538621bbf9e88ef941f48c;Move Method;Move Method	public getMainUserIdSafe(context Context, key PGPSecretKey) : String from class org.sufficientlysecure.keychain.pgp.PgpHelper to public getMainUserIdSafe(context Context, key PGPSecretKey) : String from class org.sufficientlysecure.keychain.pgp.PgpKeyHelper
